	u{power: 1.0}_u	C_u	v{power: 1.0} * u{power: 1.0}_u	v{power: 1.0}_u	du/dx1{power: 1.0} * v{power: 1.0}_u	du/dx1{power: 1.0}_u	du/dx1{power: 1.0} * u{power: 1.0}_u	dv/dx1{power: 1.0}_u	dv/dx1{power: 1.0} * du/dx1{power: 1.0}_u	du/dx1{power: 1.0}_r_u	du/dx1{power: 1.0} * u{power: 1.0}_r_u	du/dx1{power: 1.0} * dv/dx1{power: 1.0}_r_u	du/dx1{power: 1.0} * v{power: 1.0}_r_u	C_v	v{power: 1.0}_v	v{power: 1.0} * u{power: 1.0}_v	u{power: 1.0}_v	du/dx1{power: 1.0}_v	dv/dx1{power: 1.0}_v	dv/dx1{power: 1.0} * v{power: 1.0}_v	dv/dx1{power: 1.0} * u{power: 1.0}_v	dv/dx1{power: 1.0} * du/dx1{power: 1.0}_v	u{power: 1.0} * du/dx1{power: 1.0}_v	dv/dx1{power: 1.0}_r_v	dv/dx1{power: 1.0} * du/dx1{power: 1.0}_r_v	dv/dx1{power: 1.0} * v{power: 1.0}_r_v
195	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.2629345513	0.0	0.0	-0.2629343488	0.0	1.1020686709	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
196	0.0	0.6665929942	0.0	-1.333183211	0.0	0.0	0.0	-0.1761623647	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
197	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
198	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
199	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
200	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999412334	-2.09874e-05	0.0	0.4999485387	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
201	0.0	0.4228331141	0.0	-0.6997862234	0.728457188	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
202	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
203	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
204	0.0	0.6665929942	0.0	-1.333183211	0.0	0.0	0.0	-0.1761623647	0.0	-1.0	0.0	0.0	0.0	0.2629345513	0.0	0.0	-0.2629343488	0.0	1.1020686709	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
205	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
206	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
207	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
208	0.0	0.3305577128	0.0	-0.6611008333	0.0	0.0	0.4576246249	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
209	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
210	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.2629345513	0.0	0.0	-0.2629343488	0.0	1.1020686709	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
211	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.2468548956	0.0	0.0	0.2468546169	0.0	0.0	0.8786663179	0.0	0.0	0.0	-1.0	0.0	0.0
212	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
213	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.2468548956	0.0	0.0	0.2468546169	0.0	0.0	0.8786663179	0.0	0.0	0.0	-1.0	0.0	0.0
214	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
215	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
216	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
217	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
218	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
219	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.2629345513	0.0	0.0	-0.2629343488	0.0	1.1020686709	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
220	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-1.2318e-06	0.0	0.0	0.0	0.0	0.6456320138	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
221	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
222	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
223	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
224	0.0	0.3305577128	0.0	-0.6611008333	0.0	0.0	0.4576246249	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
225	0.0	0.6665929942	0.0	-1.333183211	0.0	0.0	0.0	-0.1761623647	0.0	-1.0	0.0	0.0	0.0	4.6392e-06	-6.3408e-06	0.0	0.0	0.0	0.0	1.4227189957	0.0	0.0	0.0	-1.0	0.0	0.0
226	0.6664521799	-0.6663184741	0.0	0.0	0.0	0.0	0.0	-1.3330391581	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
227	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
228	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
229	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
230	0.0	-0.6896980757	0.0	1.3793644605	0.0	2.1362380618	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
231	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
232	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
233	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	3.1565e-06	0.0	0.0	0.0	-0.0319513124	0.6400046781	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
234	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
235	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
236	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.2468548956	0.0	0.0	0.2468546169	0.0	0.0	0.8786663179	0.0	0.0	0.0	-1.0	0.0	0.0
237	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.2468548956	0.0	0.0	0.2468546169	0.0	0.0	0.8786663179	0.0	0.0	0.0	-1.0	0.0	0.0
238	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
239	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
240	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
241	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
242	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
243	-0.0576541474	0.0474742457	0.0	0.0	0.0	0.1182302197	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
244	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
245	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
246	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
247	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.2468548956	0.0	0.0	0.2468546169	0.0	0.0	0.8786663179	0.0	0.0	0.0	-1.0	0.0	0.0
248	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.2468548956	0.0	0.0	0.2468546169	0.0	0.0	0.8786663179	0.0	0.0	0.0	-1.0	0.0	0.0
249	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
250	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
251	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
252	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
253	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
254	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
255	0.0	0.4228331141	0.0	-0.6997862234	0.728457188	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.2468548956	0.0	0.0	0.2468546169	0.0	0.0	0.8786663179	0.0	0.0	0.0	-1.0	0.0	0.0
256	0.0	0.3305577128	0.0	-0.6611008333	0.0	0.0	0.4576246249	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
257	0.0	-0.100127345	0.0	0.0	0.0	0.6475449209	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0305902284	-0.081525729	0.0	0.0	0.0	-0.2199258373	0.0	0.0	0.0	0.0	0.0	-1.0	0.0
258	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
259	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
260	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
261	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	3.1565e-06	0.0	0.0	0.0	-0.0319513124	0.6400046781	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
262	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
263	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
264	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
265	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999365165	0.0	0.0	0.4999466533	0.0	0.0	0.0	0.0	0.0	-0.0964084089	-1.0	0.0	0.0
266	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
267	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
268	0.0	-0.0101786466	0.0	0.0	0.0	0.1042960737	0.0	-0.2015545269	0.0	0.0	0.0	-1.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
269	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0474742457	0.0	0.0	-0.0576541474	0.1182302197	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0
270	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
271	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.2468548956	0.0	0.0	0.2468546169	0.0	0.0	0.8786663179	0.0	0.0	0.0	-1.0	0.0	0.0
272	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.2468548956	0.0	0.0	0.2468546169	0.0	0.0	0.8786663179	0.0	0.0	0.0	-1.0	0.0	0.0
273	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
274	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
275	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
276	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999412334	-2.09874e-05	0.0	0.4999485387	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
277	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
278	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
279	0.3958176668	-0.4059841484	0.0	0.0	0.0	0.0	0.0	-0.9070366991	0.0	0.0	0.0	-1.0	0.0	0.2629345513	0.0	0.0	-0.2629343488	0.0	1.1020686709	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
280	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.2629345513	0.0	0.0	-0.2629343488	0.0	1.1020686709	0.0	0.0	0.0	0.0	0.0	0.0	-1.0
281	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
282	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
283	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
284	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
285	0.3958176668	-0.4059841484	0.0	0.0	0.0	0.0	0.0	-0.9070366991	0.0	0.0	0.0	-1.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
286	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
287	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.2468548956	0.0	0.0	0.2468546169	0.0	0.0	0.8786663179	0.0	0.0	0.0	-1.0	0.0	0.0
288	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
289	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
290	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
291	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
292	0.0	-0.0101786466	0.0	0.0	0.0	0.1042960737	0.0	-0.2015545269	0.0	0.0	0.0	-1.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
293	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
294	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
295	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.2468548956	0.0	0.0	0.2468546169	0.0	0.0	0.8786663179	0.0	0.0	0.0	-1.0	0.0	0.0
296	-9.594e-07	0.6665925272	0.0	-1.3331791331	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	6.6166e-06	-0.9998667215	0.999847761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
297	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.4999422708	0.0	0.0	0.4999486217	-0.0691337316	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
298	0.6665670711	2.5379e-06	-1.3331360721	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-0.2468548956	0.0	0.0	0.2468546169	0.0	0.0	0.8786663179	0.0	0.0	0.0	-1.0	0.0	0.0
