	u{power: 1.0} * du/dx1{power: 1.0}	d^2u/dx1^2{power: 1.0}	C	u{power: 1.0} * du/dx2{power: 1.0}	du/dx2{power: 1.0}	du/dx1{power: 1.0}	du/dx2{power: 1.0} * d^2u/dx1^2{power: 1.0}	d^2u/dx1^2{power: 1.0} * u{power: 1.0}	d^2u/dx1^2{power: 1.0} * du/dx1{power: 1.0}	u{power: 1.0}	du/dx1{power: 1.0} * du/dx2{power: 1.0}	du/dx1{power: 1.0} * du/dx2{power: 1.0}_r	du/dx1{power: 1.0}_r	u{power: 1.0} * du/dx2{power: 1.0}_r	du/dx2{power: 1.0}_r	d^2u/dx1^2{power: 1.0}_r
143	0.0	2.2070707406860285e-16	3.838552150540908e-14	-0.9999999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
144	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
145	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
146	0.0	2.1833441224913494e-16	3.8592366065001715e-14	0.0	0.0	-1.0000000000000016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
147	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
148	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
149	0.0	2.32709151602792e-16	3.871815656253253e-14	0.0	0.0	-1.0000000000000018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
150	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
151	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
152	0.0	2.32709151602792e-16	3.871815656253253e-14	0.0	0.0	-1.0000000000000018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
153	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
154	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
155	0.0	2.2070707406860285e-16	3.838552150540908e-14	-0.9999999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
156	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
157	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
158	0.0	2.1833441224913494e-16	3.8592366065001715e-14	0.0	0.0	-1.0000000000000016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
159	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
160	-1.3381883073478396e-18	-0.4999999999999997	3.5192101376048043e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
161	0.0	2.2070707406860285e-16	3.838552150540908e-14	-0.9999999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
162	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
163	-1.3381883073478396e-18	-0.4999999999999997	3.5192101376048043e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
164	0.0	2.2070707406860285e-16	3.838552150540908e-14	-0.9999999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
165	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
166	-1.3381883073478396e-18	-0.4999999999999997	3.5192101376048043e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
167	0.0	2.2070707406860285e-16	3.838552150540908e-14	-0.9999999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
168	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
169	-1.3381883073478396e-18	-0.4999999999999997	3.5192101376048043e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
170	0.0	2.1833441224913494e-16	3.8592366065001715e-14	0.0	0.0	-1.0000000000000016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
171	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
172	-1.3381883073478396e-18	-0.4999999999999997	3.5192101376048043e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
173	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
174	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
175	0.0	2.1833441224913494e-16	3.8592366065001715e-14	0.0	0.0	-1.0000000000000016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
176	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
177	-1.3381883073478396e-18	-0.4999999999999997	3.5192101376048043e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
178	0.0	2.2070707406860285e-16	3.838552150540908e-14	-0.9999999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
179	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
180	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
181	0.0	2.1833441224913494e-16	3.8592366065001715e-14	0.0	0.0	-1.0000000000000016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
182	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
183	0.0	0.0	-0.014616449128869478	0.0015221836145598157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0
184	0.0	2.1833441224913494e-16	3.8592366065001715e-14	0.0	0.0	-1.0000000000000016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
185	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
186	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
187	0.0	0.0	-0.015174903561221847	0.0015003862368651306	0.0	0.0	0.0	0.0	0.0	0.0	1.4517084748639008e-06	0.0	0.0	0.0	-1.0	0.0
188	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
189	-1.3381883073478396e-18	-0.4999999999999997	3.5192101376048043e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
190	0.0	-0.4999999999999996	5.851651629039432e-14	0.0	0.0	-2.8500963295316207e-15	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
191	-1.3381883073478396e-18	-0.4999999999999997	3.5192101376048043e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
192	0.0	2.2070707406860285e-16	3.838552150540908e-14	-0.9999999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
193	0.0	0.0	-0.014616449128869478	0.0015221836145598157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0
194	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
195	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
196	0.0	2.1833441224913494e-16	3.8592366065001715e-14	0.0	0.0	-1.0000000000000016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
197	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
198	0.0	0.0	3.023487653090686e-14	0.0	0.0	-1.0000000000000013	0.0	3.202751051081081e-19	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
199	0.0	2.1833441224913494e-16	3.8592366065001715e-14	0.0	0.0	-1.0000000000000016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
200	0.0	-0.5000000000000001	1.2163220434398639e-14	0.0	0.0	0.0	0.0	0.0	1.83636998618634e-20	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
201	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
202	0.0	2.1833441224913494e-16	3.8592366065001715e-14	0.0	0.0	-1.0000000000000016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
203	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
204	-1.3381883073478396e-18	-0.4999999999999997	3.5192101376048043e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
205	0.0	2.1833441224913494e-16	3.8592366065001715e-14	0.0	0.0	-1.0000000000000016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
206	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
207	-1.3381883073478396e-18	-0.4999999999999997	3.5192101376048043e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
208	0.0	2.2070707406860285e-16	3.838552150540908e-14	-0.9999999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
209	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
210	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
211	0.0	2.2070707406860285e-16	3.838552150540908e-14	-0.9999999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
212	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
213	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
214	0.0	2.1833441224913494e-16	3.8592366065001715e-14	0.0	0.0	-1.0000000000000016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
215	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
216	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
217	0.0	0.0	-0.015174903561221847	0.0015003862368651306	0.0	0.0	0.0	0.0	0.0	0.0	1.4517084748639008e-06	0.0	0.0	0.0	-1.0	0.0
218	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
219	0.0	2.32709151602792e-16	3.871815656253253e-14	0.0	0.0	-1.0000000000000018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
220	0.0	0.0	-0.014616449128869478	0.0015221836145598157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0
221	0.0	0.0	6.779870237104722e-15	-1.0000000000000002	0.0	0.0	-5.220407400616298e-18	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
222	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
223	0.0	2.32709151602792e-16	3.871815656253253e-14	0.0	0.0	-1.0000000000000018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
224	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
225	0.0	-0.5000000000000001	1.2163220434398639e-14	0.0	0.0	0.0	0.0	0.0	1.83636998618634e-20	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
226	0.0	2.1833441224913494e-16	3.8592366065001715e-14	0.0	0.0	-1.0000000000000016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
227	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
228	0.0	2.32709151602792e-16	3.871815656253253e-14	0.0	0.0	-1.0000000000000018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
229	0.0	0.0	-1.645158618709952e-13	0.0	-1.8171208768239881e-12	-0.9999999999999973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
230	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
231	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
232	0.0	2.2070707406860285e-16	3.838552150540908e-14	-0.9999999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
233	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
234	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
235	0.0	2.2070707406860285e-16	3.838552150540908e-14	-0.9999999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
236	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
237	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
238	0.0	2.32709151602792e-16	3.871815656253253e-14	0.0	0.0	-1.0000000000000018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
239	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
240	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
241	0.0	2.2070707406860285e-16	3.838552150540908e-14	-0.9999999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
242	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
243	-1.3381883073478396e-18	-0.4999999999999997	3.5192101376048043e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
244	0.0	2.1833441224913494e-16	3.8592366065001715e-14	0.0	0.0	-1.0000000000000016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
245	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
246	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
247	0.0	2.2070707406860285e-16	3.838552150540908e-14	-0.9999999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
248	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
249	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
250	0.0	2.32709151602792e-16	3.871815656253253e-14	0.0	0.0	-1.0000000000000018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
251	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
252	-1.3381883073478396e-18	-0.4999999999999997	3.5192101376048043e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
253	0.0	2.2070707406860285e-16	3.838552150540908e-14	-0.9999999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
254	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
255	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
256	0.0	2.2070707406860285e-16	3.838552150540908e-14	-0.9999999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
257	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
258	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
259	0.0	0.0	-0.015174903561221847	0.0015003862368651306	0.0	0.0	0.0	0.0	0.0	0.0	1.4517084748639008e-06	0.0	0.0	0.0	-1.0	0.0
260	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
261	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
262	0.0	2.1833441224913494e-16	3.8592366065001715e-14	0.0	0.0	-1.0000000000000016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
263	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
264	-1.3381883073478396e-18	-0.4999999999999997	3.5192101376048043e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
265	0.0	2.1833441224913494e-16	3.8592366065001715e-14	0.0	0.0	-1.0000000000000016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
266	0.0	-0.5000000000000001	1.2163220434398639e-14	0.0	0.0	0.0	0.0	0.0	1.83636998618634e-20	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
267	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
268	0.0	2.2070707406860285e-16	3.838552150540908e-14	-0.9999999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
269	0.0	-0.49999999999999956	-2.2496154449470474e-14	0.0	0.0	0.0	0.0	-4.1088231573986636e-19	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
270	0.0	2.2070707406860285e-16	3.838552150540908e-14	-0.9999999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
271	0.0	0.0	-0.015174903561221847	0.0015003862368651306	0.0	0.0	0.0	0.0	0.0	0.0	1.4517084748639008e-06	0.0	0.0	0.0	-1.0	0.0
272	0.0	-0.5000000000000001	1.2163220434398639e-14	0.0	0.0	0.0	0.0	0.0	1.83636998618634e-20	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
273	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
274	0.0	0.0	-6.760871356916764e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.000000000000002	0.0	0.0	0.0	0.0	-1.0
275	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
276	-1.3381883073478396e-18	-0.4999999999999997	3.5192101376048043e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
277	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
278	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
279	0.0	2.1833441224913494e-16	3.8592366065001715e-14	0.0	0.0	-1.0000000000000016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
280	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
281	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
282	0.0	2.1833441224913494e-16	3.8592366065001715e-14	0.0	0.0	-1.0000000000000016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
283	0.0	0.0	7.04704442367886e-15	0.0	0.0	-0.9999999999999998	-4.9017684238689834e-18	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
284	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
285	-1.5763691519407826e-17	0.0	-1.6605185725332234e-13	0.0	0.0	-0.9999999999999827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
286	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
287	-1.3381883073478396e-18	-0.4999999999999997	3.5192101376048043e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
288	0.0	2.2070707406860285e-16	3.838552150540908e-14	-0.9999999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
289	0.0	0.0	6.779870237104722e-15	-1.0000000000000002	0.0	0.0	-5.220407400616298e-18	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
290	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
291	0.0	2.2070707406860285e-16	3.838552150540908e-14	-0.9999999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0
292	0.0	-0.4999999999999997	-2.276974047912594e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
293	-1.3381883073478396e-18	-0.4999999999999997	3.5192101376048043e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0
294	0.0	2.1833441224913494e-16	3.8592366065001715e-14	0.0	0.0	-1.0000000000000016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0
